1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
13262,White Canyon Investment Ltd,53 Canyon Hill Ave,Richmond Hill,Ontario,L4C 9T5,365-887-3897,2019-12-12,,,2023-11-02 18:15:45,'2023-11-02 18:15:45'),investment,investment,0,1,0,0,0,0,0,0,0
13264,Raimondo Holdings Inc,66 Glenlake Ave,Toronto,Ontario,M6P 1C9,,2019-12-12,,,2023-11-02 18:15:45,'2023-11-02 18:15:45'),investment,investment,0,1,0,0,0,0,0,0,0
13277,Alex and Triana Theodorou Investments Ltd,41 Kelso Ave,Toronto,Ontario,M5M 4C5,416-487-5674,2019-12-03,,,2023-11-02 18:15:46,'2023-11-02 18:15:46'),investment,investment,0,1,0,0,0,0,0,0,0
13280,First Capital Corp,"85 Hanna Ave, Ste 400",Toronto,Ontario,M6K 3S3,416-504-4114,2019-12-02,ffcfc.com,,2023-12-08 11:58:24,'2023-11-02 18:15:46'),investment,investment,0,1,0,0,0,0,0,0,0
13287,Arca Real Estate Investments Inc,172 Antler Ct,Almonte,Ontario,K0A 1A0,613-256-8903,2019-11-27,,,2023-11-02 18:15:46,'2023-11-02 18:15:46'),investment,investment,0,1,0,0,0,0,0,0,0
13305,Lucky Pine Holding Ltd,175 Grace St,Toronto,Ontario,M6G 3A7,,2019-11-19,,,2023-11-02 18:15:47,'2023-11-02 18:15:47'),investment,investment,0,1,0,0,0,0,0,0,0
13309,Pulis Investment Group,"1 Nelson St W, Ste 200A",Brampton,Ontario,L6W 2C6,905-452-1305,2019-11-18,,,2023-11-02 18:15:47,'2023-11-02 18:15:47'),investment,investment,0,1,0,0,0,0,0,0,0
13316,Hai Holdings Inc,3531 Palgrave Rd,Mississauga,Ontario,L5B 1W1,905-566-1692,2019-11-08,,,2023-11-02 18:15:47,'2023-11-02 18:15:47'),investment,investment,0,1,0,0,0,0,0,0,0
13318,First Reliance Financial Inc,"130 King St W, Ste 1800",Toronto,Ontario,M5X 1E3,416-941-1266,2019-11-08,,,2023-11-02 18:15:47,'2023-11-02 18:15:47'),investment,investment,0,1,0,0,0,0,0,0,0
13333,Sam Pacht Investments Ltd,7 Bachelor Place,Toronto,Ontario,M2L 1W9,,2019-11-01,,,2023-11-02 18:15:48,'2023-11-02 18:15:48'),investment,investment,0,1,0,0,0,0,0,0,0
13351,D &amp; J Parker Holdings Inc,4278 Greenbank Rd,Ottawa,Ontario,K2C 3H2,613-302-4663,2019-10-31,,,2023-11-02 18:15:49,'2023-11-02 18:15:49'),investment,investment,0,1,0,0,0,0,0,0,0
13397,Dorson Holdings Ltd,6 Garden Walk,London,Ontario,N6J 4W9,519-641-8917,2017-04-28,,,2023-11-04 16:35:41,'2023-11-04 16:35:41'),investment,investment,0,1,0,0,0,0,0,0,0
13407,Awardbrand Investment Inc,34 Lynbrook Dr,Hamilton,Ontario,L9C 2K5,,2017-04-26,,,2023-11-04 16:35:42,'2023-11-04 16:35:42'),investment,investment,0,1,0,0,0,0,0,0,0
13408,Erez Capital (West End Mall) Inc,2345 Yonge St,Toronto,Ontario,M4P 2E5,416-221-8806,2017-04-21,,,2023-11-04 16:35:42,'2023-11-04 16:35:42'),investment,investment,0,1,0,0,0,0,0,0,0
13409,Winchester Financial Group,"100 Arbors Lane, Unit D",Vaughan,Ontario,L4L 7G4,416-222-5040,2017-04-21,,,2023-11-04 16:35:42,'2023-11-04 16:35:42'),investment,investment,0,1,0,0,0,0,0,0,0
13410,Kayra Holdings Inc,27 Eastdale Ave,Toronto,Ontario,M4C 4Z8,,2017-04-21,,,2023-11-04 16:35:42,'2023-11-04 16:35:42'),investment,investment,0,1,0,0,0,0,0,0,0
13412,KingSett Capital Inc,"66 Wellington St W, Ste 4400",Toronto,Ontario,M5K 1H6,416-687-6700,2017-04-20,,,2023-11-04 16:35:42,'2023-11-04 16:35:42'),investment,investment,0,1,0,0,0,0,0,0,0
13418,Fothergill Holdings Inc,1039 Toronto St,Newcastle,Ontario,L1B 0B3,,2017-04-18,,,2023-11-04 16:35:42,'2023-11-04 16:35:42'),investment,investment,0,1,0,0,0,0,0,0,0
13428,Chapco Holdings Inc,49 Meadowbank Rd,Toronto,Ontario,M9B 5C7,416-626-1054,2017-04-04,,,2023-11-04 16:35:43,'2023-11-04 16:35:43'),investment,investment,0,1,0,0,0,0,0,0,0
13431,Rebicoley Investments Inc,144 Veronica Dr,North Bay,Ontario,P1B 9K6,,2017-04-03,,,2023-11-04 16:35:43,'2023-11-04 16:35:43'),investment,investment,0,1,0,0,0,0,0,0,0
13436,Brunski Holdings Inc,1262 Stone Church Rd W,Hamilton,Ontario,,905-643-3593,2017-03-31,,,2023-11-04 16:35:43,'2023-11-04 16:35:43'),investment,investment,0,1,0,0,0,0,0,0,0
13437,VTR Holdings Inc,623 South Service Rd,Grimsby,Ontario,L3M 4E8,905-643-7300,2017-03-31,,,2023-11-04 16:35:43,'2023-11-04 16:35:43'),investment,investment,0,1,0,0,0,0,0,0,0
13447,Tranquil Abundance Investment Co Ltd,"7800 Woodbine Ave, Ste 303",Markham,Ontario,L3R 2N7,,2017-03-23,,,2023-11-04 16:35:44,'2023-11-04 16:35:44'),investment,investment,0,1,0,0,0,0,0,0,0
13455,CRCL Investment Inc,219 Siderno Cres,Woodbridge,Ontario,L4L 9M8,905-663-1831,2017-03-10,,,2023-11-04 16:35:44,'2023-11-04 16:35:44'),investment,investment,0,1,0,0,0,0,0,0,0
13460,Tricap Capital Inc,"8688 Woodbine Ave, Ste 100",Markham,Ontario,L3R 8B9,905-470-8777,2017-03-06,,,2023-11-04 16:35:44,'2023-11-04 16:35:44'),investment,investment,0,1,0,0,0,0,0,0,0
13462,RIM - Renascence Investment,"58 Rossland Rd W, Ste 218",Oshawa,Ontario,L1G 2V5,647-980-9853,2017-03-03,,,2023-11-04 16:35:44,'2023-11-04 16:35:44'),investment,investment,0,1,0,0,0,0,0,0,0
13469,Mimic Holdings Inc,"1020 Parkhill Rd W, Ste 4",Peterborough,Ontario,K9K 0E1,,2017-03-01,,,2023-11-04 16:35:45,'2023-11-04 16:35:45'),investment,investment,0,1,0,0,0,0,0,0,0
13474,J&amp;A Stars Holdings Inc,60 Flaming Roseway,North York,Ontario,M2N 5W8,416-590-9108,2017-03-01,,,2023-11-04 16:35:45,'2023-11-04 16:35:45'),investment,investment,0,1,0,0,0,0,0,0,0
13481,Lillywhite Investments Inc,118 Perry St,Cobourg,Ontario,K9A 1N7,,2017-02-28,,,2023-11-04 16:35:45,'2023-11-04 16:35:45'),investment,investment,0,1,0,0,0,0,0,0,0
13483,Pom Holding Corp,108 Whittington Place,Oakville,Ontario,L6K 3V9,,2017-02-28,,,2023-11-04 16:35:45,'2023-11-04 16:35:45'),investment,investment,0,1,0,0,0,0,0,0,0
13489,CSL Holdings Ltd,1326 Butter Rd W,Ancaster,Ontario,L9G 3L1,905-746-1127,2017-02-27,,,2023-11-04 16:35:46,'2023-11-04 16:35:46'),investment,investment,0,1,0,0,0,0,0,0,0
13494,1553 Dundas Street East Holdings Ltd,"160 Pears Ave, Ste 418",Toronto,Ontario,M5R 1S9,416-602-8144,2017-02-23,,,2023-11-04 16:35:46,'2023-11-04 16:35:46'),investment,investment,0,1,0,0,0,0,0,0,0
13508,FRP Holdings Ltd,"9705 Horton Rd SW, Ste A210",Calgary,Alberta,T2V 2X5,403-214-2344,2017-02-16,frpholdings.com,,2023-12-02 13:48:02,'2023-11-04 16:35:46'),investment,investment,0,1,0,0,0,0,0,0,0
13513,Tedfan Holdings Inc,"304 Stone Rd W, Ste 555",Guelph,Ontario,N1G 3C4,519-836-2280,2017-02-15,,,2023-11-04 16:35:46,'2023-11-04 16:35:46'),investment,investment,0,1,0,0,0,0,0,0,0
13517,Central Holdings (Windsor) Inc,2835 California Ave,Windsor,Ontario,N9E 3K3,519-972-1530,2017-02-10,,,2023-11-04 16:35:46,'2023-11-04 16:35:46'),investment,investment,0,1,0,0,0,0,0,0,0
13521,45 Waterloo Capital Inc,"49 Hillcrest Ave, Ste 104",Brampton,Ontario,L6W 4V4,905-453-2722,2017-02-09,waterloocap.com,,2023-12-02 13:44:57,'2023-11-04 16:35:47'),investment,investment,0,1,0,0,0,0,0,0,0
13524,Beneroi Investment 9 Inc,"125 Park St S, Unit B7",Hamilton,Ontario,L8P 3E5,647-347-3000,2017-02-08,,,2023-11-04 16:35:47,'2023-11-04 16:35:47'),investment,investment,0,1,0,0,0,0,0,0,0
13525,Aru-Cam Holding Company Ltd,17 Ravenhill Cres,Markham,Ontario,L3S 2V1,,2017-02-08,,,2023-11-04 16:35:47,'2023-11-04 16:35:47'),investment,investment,0,1,0,0,0,0,0,0,0
13528,Nardone Holdings Ltd,550 Fennell Ave E,Hamilton,Ontario,L8V 4S9,,2017-02-06,,,2023-11-04 16:35:47,'2023-11-04 16:35:47'),investment,investment,0,1,0,0,0,0,0,0,0
13538,Kullina Holdings Inc,19 King St W,Stoney Creek,Ontario,L8G 1H1,905-383-6683,2017-02-02,,,2023-11-04 16:35:47,'2023-11-04 16:35:47'),investment,investment,0,1,0,0,0,0,0,0,0
13539,Tera Ditta Holdings Inc,205 Newton Dr,Toronto,Ontario,M2M 2P2,,2017-02-02,,,2023-11-04 16:35:47,'2023-11-04 16:35:47'),investment,investment,0,1,0,0,0,0,0,0,0
13544,Hongye Capital Inc,376 Lakeshore Rd W,Oakville,Ontario,L6K 1G1,,2017-02-01,,,2023-11-04 16:35:47,'2023-11-04 16:35:47'),investment,investment,0,1,0,0,0,0,0,0,0
13547,3429 Yonge Street Holdings Inc,4 Marwood Place,Maple,Ontario,L6A 1C4,905-303-1053,2017-02-01,,,2023-11-04 16:35:47,'2023-11-04 16:35:47'),investment,investment,0,1,0,0,0,0,0,0,0
13551,Henry Tree Holdings (No 1) Inc,"816 Lansdowne Ave, Ste 510",Toronto,Ontario,M6H 4K6,,2017-02-01,,,2023-11-04 16:35:48,'2023-11-04 16:35:48'),investment,investment,0,1,0,0,0,0,0,0,0
13558,Paprika Investments Inc,"200 Rideau St, Ste 1906",Ottawa,Ontario,K1N 5Y1,,2017-01-31,,,2023-11-04 16:35:48,'2023-11-04 16:35:48'),investment,investment,0,1,0,0,0,0,0,0,0
13559,Faylaura Investments Inc,63 Wingold Ave,Toronto,Ontario,M6B 1P8,416-789-7702,2017-01-31,faylaurainvestments.com,,2023-12-09 16:46:34,'2023-11-04 16:35:48'),investment,investment,0,1,0,0,0,0,0,0,0
13562,Potis Holdings Ltd,1460 Winchester Rd,Qualicum Beach,BC,V9K 1Y2,,2017-01-31,,,2023-11-04 16:35:48,'2023-11-04 16:35:48'),investment,investment,0,1,0,0,0,0,0,0,0
13565,Petricca Holdings Inc,220 Longview Cres,Kitchener,Ontario,N2P 2T4,800-265-2513,2017-01-31,,,2023-11-04 16:35:48,'2023-11-04 16:35:48'),investment,investment,0,1,0,0,0,0,0,0,0
13577,Vanguard Edilcan Holdings Inc,89 Edilcan Dr,Vaughan,Ontario,L4K 3S6,905-532-0740,2017-01-19,,,2023-11-04 16:35:48,'2023-11-04 16:35:48'),investment,investment,0,1,0,0,0,0,0,0,0
13581,Jamdor Investments Inc,14 Pine Ridge Rd,Erin,Ontario,N0B 1T0,519-833-9943,2017-01-16,,,2023-11-04 16:35:48,'2023-11-04 16:35:48'),investment,investment,0,1,0,0,0,0,0,0,0
13585,A Herczeg Holdings Inc,35 Alvin Ave,Toronto,Ontario,M4T 2A7,416-920-8880,2017-01-12,,,2023-11-04 16:35:49,'2023-11-04 16:35:49'),investment,investment,0,1,0,0,0,0,0,0,0
13595,A Lapstra Investments Ltd,3 Rhine Meadow Rd,Heidelberg,Ontario,N0B 2M1,519-822-2811,2018-04-30,,,2023-11-04 16:35:49,'2023-11-04 16:35:49'),investment,investment,0,1,0,0,0,0,0,0,0
13600,DC Holdings Ltd,"2835 Kew Dr, Unit 8",Windsor,Ontario,N8T 3B7,,2018-04-30,,,2023-11-04 16:35:49,'2023-11-04 16:35:49'),investment,investment,0,1,0,0,0,0,0,0,0
13610,Brjo Investments Ltd,1 Simeon Ct,Willowdale,Ontario,M2K 2N6,416-223-3199,2018-04-11,,,2023-11-04 16:35:49,'2023-11-04 16:35:49'),investment,investment,0,1,0,0,0,0,0,0,0
13611,225 Fairview Drive Holdings Ltd,"401 Bay St, Ste 1440",Toronto,Ontario,M5H 2Y4,416-703-5050,2018-04-10,,,2023-11-04 16:35:49,'2023-11-04 16:35:49'),investment,investment,0,1,0,0,0,0,0,0,0
13628,Holcan Holdings LLC,2201 Lakeshore Rd,Burlington,Ontario,L7R 1A8,,2018-04-03,,,2023-11-04 16:35:50,'2023-11-04 16:35:50'),investment,investment,0,1,0,0,0,0,0,0,0
13637,Bold Investments (Hamilton) Ltd,"296 Mount St Louis Rd, RR 4",Coldwater,Ontario,L0K 1E0,705-835-3083,2018-04-03,,,2023-11-04 16:35:50,'2023-11-04 16:35:50'),investment,investment,0,1,0,0,0,0,0,0,0
13642,HTRP Holdings Inc,63 Pine Valley Dr,Kitchener,Ontario,N2P 2V9,,2018-03-29,,,2023-11-04 16:35:50,'2023-11-04 16:35:50'),investment,investment,0,1,0,0,0,0,0,0,0
13643,Melo Investments Ltd,177 Breezy Pines Dr,Mississauga,Ontario,L5B 1B3,905-272-0799,2018-03-29,,,2023-11-04 16:35:50,'2023-11-04 16:35:50'),investment,investment,0,1,0,0,0,0,0,0,0
13645,Marinuk Investments Ltd,26 Row Lane,Paris,Ontario,N3L 0A6,,2018-03-27,,,2023-11-04 16:35:51,'2023-11-04 16:35:51'),investment,investment,0,1,0,0,0,0,0,0,0
13646,Greenrock Investments (Don Mills) Ltd,64 Merton St,Toronto,Ontario,M4S 1A1,416-481-7002,2018-03-26,,,2023-11-04 16:35:51,'2023-11-04 16:35:51'),investment,investment,0,1,0,0,0,0,0,0,0
13652,Cabbagetown Holdings Inc,"3 Concorde Place, Apt PH 5",Toronto,Ontario,M3C 3K7,,2018-03-19,,,2023-11-04 16:35:51,'2023-11-04 16:35:51'),investment,investment,0,1,0,0,0,0,0,0,0
13659,Ballfinch Holdings Inc,587 Wingrove Ct,Waterloo,Ontario,N2T 2C1,,2018-03-09,,,2023-11-04 16:35:51,'2023-11-04 16:35:51'),investment,investment,0,1,0,0,0,0,0,0,0
13661,Colonnade Investment Inc,"16 Concourse Gate, Ste 200",Ottawa,Ontario,K2E 7S8,613-225-9988,2018-03-08,,,2023-11-04 16:35:51,'2023-11-04 16:35:51'),investment,investment,0,1,0,0,0,0,0,0,0
13669,Ziml Holdings Inc,6 Devereaux St,Brampton,Ontario,N3S 7X8,,2018-02-26,,,2023-11-04 16:35:52,'2023-11-04 16:35:52'),investment,investment,0,1,0,0,0,0,0,0,0
13672,RioCan Holdings (Collingwood) Inc,"2300 Yonge St, Ste 500",Toronto,Ontario,M4P 1E4,416-866-3033,2018-02-21,,,2023-11-04 16:35:52,'2023-11-04 16:35:52'),investment,investment,0,1,0,0,0,0,0,0,0
13674,JP Investment Holdings Inc,6239 Lawrence Ave E,Toronto,Ontario,M1C 5G4,416-284-9923,2018-02-15,,,2023-11-04 16:35:52,'2023-11-04 16:35:52'),investment,investment,0,1,0,0,0,0,0,0,0
13675,L Naem Investments Inc,126 Upton Cres,Markham,Ontario,L3R 3T4,,2018-02-15,,,2023-11-04 16:35:52,'2023-11-04 16:35:52'),investment,investment,0,1,0,0,0,0,0,0,0
13693,CD Paul &amp; Sons Investments Ltd,"1778 Bloor St W, Apt 5",Toronto,Ontario,M6P 3K4,416-767-9919,2018-02-02,,,2023-11-04 16:35:53,'2023-11-04 16:35:53'),investment,investment,0,1,0,0,0,0,0,0,0
13694,1778 Bloor Holdings Inc,"2100 Bloor St W, Ste 6-128",Toronto,Ontario,M6S 5A5,416-766-6362,2018-02-02,bloorhomes.com,,2023-12-02 13:48:03,'2023-11-04 16:35:53'),investment,investment,0,1,0,0,0,0,0,0,0
13695,Anchornet Holding Ltd,201 Boake Trail,Richmond Hill,Ontario,L4B 3Z6,905-508-5583,2018-02-01,,,2023-11-04 16:35:53,'2023-11-04 16:35:53'),investment,investment,0,1,0,0,0,0,0,0,0
13704,SynerCapital Real Estate Investment Services Inc,"1376 Bank St, Ste 500",Ottawa,Ontario,K1H 7Y3,613-860-3500,2018-01-31,,,2023-11-04 16:35:53,'2023-11-04 16:35:53'),investment,investment,0,1,0,0,0,0,0,0,0
13705,Red River Holdings (Thunder Bay) Ltd,"199 Academy Dr, Ste 100",Thunder Bay,Ontario,P7B 5W2,807-766-3333,2018-01-30,,,2023-11-04 16:35:53,'2023-11-04 16:35:53'),investment,investment,0,1,0,0,0,0,0,0,0
13709,Sonya Meloff Holdings Inc,14 Caldow Rd,Toronto,Ontario,M5N 2P1,,2018-01-26,,,2023-11-04 16:35:53,'2023-11-04 16:35:53'),investment,investment,0,1,0,0,0,0,0,0,0
13710,MD Lee Holdings Ltd,"150 Caroline St S, Ste 403",Waterloo,Ontario,N2L 0A5,,2018-01-26,,,2023-11-04 16:35:53,'2023-11-04 16:35:53'),investment,investment,0,1,0,0,0,0,0,0,0
13715,Akoya Investments Inc,2529 North Ridge Trail,Oakville,Ontario,L6H 7N8,905-257-9769,2018-01-25,,,2023-11-04 16:35:53,'2023-11-04 16:35:53'),investment,investment,0,1,0,0,0,0,0,0,0
13717,First Capital (Park Lawn) Corp,"85 Hanna Ave, Ste 400",Toronto,Ontario,M6K 3S3,416-504-4114,2018-01-25,,,2023-11-04 16:35:53,'2023-11-04 16:35:53'),investment,investment,0,1,0,0,0,0,0,0,0
13720,CDF Holdings LLC,"2050 Main St, 4th Flr",Irvine,California,USA - 92614,949-417-5865,2018-01-25,,,2023-11-04 16:35:53,'2023-11-04 16:35:53'),investment,investment,0,1,0,0,0,0,0,0,0
13727,J Weiss Investments Ltd,149 York Downs Dr,Toronto,Ontario,M3H 2G8,416-635-1921,2018-01-16,,,2023-11-04 16:35:54,'2023-11-04 16:35:54'),investment,investment,0,1,0,0,0,0,0,0,0
13731,MCT Investments Inc,357 Cummingham Dr,Maple,Ontario,L6A 2G4,905-303-9610,2018-01-15,,,2023-11-04 16:35:54,'2023-11-04 16:35:54'),investment,investment,0,1,0,0,0,0,0,0,0
13734,Atlantic Bridge Investments (Canada) Inc,537 Ontario St,St Catharines,Ontario,L2N 4N4,647-229-4000,2018-01-15,,,2023-11-04 16:35:54,'2023-11-04 16:35:54'),investment,investment,0,1,0,0,0,0,0,0,0
13735,Wildwood Holdings Ltd,3220 Wilroy Ave,Thunder Bay,Ontario,P7E 6K7,,2018-01-15,,,2023-11-04 16:35:54,'2023-11-04 16:35:54'),investment,investment,0,1,0,0,0,0,0,0,0
13737,Windsor Private Capital Inc,"28 Hazelton Ave, Ste 200",Toronto,Ontario,M5R 2E2,416-515-2318,2018-01-12,,,2023-11-04 16:35:54,'2023-11-04 16:35:54'),investment,investment,0,1,0,0,0,0,0,0,0
13741,Fivewinds Investments Inc,351 Lytton Blvd,Toronto,Ontario,M5N 1R9,,2018-01-10,,,2023-11-04 16:35:54,'2023-11-04 16:35:54'),investment,investment,0,1,0,0,0,0,0,0,0
13748,Shod Investments Ltd,19 Whitton Rd,Hamilton,Ontario,L8S 4C6,905-522-9295,2018-01-09,,,2023-11-04 16:35:54,'2023-11-04 16:35:54'),investment,investment,0,1,0,0,0,0,0,0,0
13752,Markland Holdings Inc,66 Alamosa Dr,Toronto,Ontario,M2J 2N9,,2018-01-08,,,2023-11-04 16:35:54,'2023-11-04 16:35:54'),investment,investment,0,1,0,0,0,0,0,0,0
13756,Barhydt Holdings Inc,53 Victoria St,Inglewood,Ontario,L7C 1G7,905-636-0110,2018-01-04,,,2023-11-04 16:35:55,'2023-11-04 16:35:55'),investment,investment,0,1,0,0,0,0,0,0,0
13757,133 Herkimer Holdings Inc,,Toronto,Ontario,M3B 1J1,416-385-3311,2017-08-31,bing.com,,2023-12-09 16:46:35,'2023-11-04 16:35:55'),investment,investment,0,1,0,0,0,0,0,0,0
13762,Lake Front Investment Inc,115 Montgomery Rd,Toronto,Ontario,M9A 3N6,416-236-4324,2017-08-31,delviro.com,,2023-12-09 16:47:14,'2023-11-04 16:35:55'),investment,investment,0,1,0,0,0,0,0,0,0
13775,Butterfield Holdings Ltd,,Windsor,Ontario,N9E 3L2,519-966-7732,2017-08-18,,,2023-11-04 16:35:55,'2023-11-04 16:35:55'),investment,investment,0,1,0,0,0,0,0,0,0
13794,Rinaldi Holdings Inc,,St Catharines,Ontario,L2R 7K1,905-688-1283,2017-08-08,,,2023-11-04 16:35:56,'2023-11-04 16:35:56'),investment,investment,0,1,0,0,0,0,0,0,0
13795,Highwater Investments II Inc,8303 Twiss Rd,Campbellville,Ontario,L0P 1B0,905-854-0066,2017-08-08,,,2023-11-04 16:35:56,'2023-11-04 16:35:56'),investment,investment,0,1,0,0,0,0,0,0,0
13805,Du Investments Inc,227 Lady Valentina Ave,Maple,Ontario,L6A 4T8,,2017-08-08,,,2023-11-04 16:35:56,'2023-11-04 16:35:56'),investment,investment,0,1,0,0,0,0,0,0,0
13809,TKS Holdings Inc,270 Catherine St,Ottawa,Ontario,K1R 5T3,613-236-7328,2017-08-08,,,2023-11-04 16:35:57,'2023-11-04 16:35:57'),investment,investment,0,1,0,0,0,0,0,0,0
13813,Next Generation Investments Inc,"40 Oaklands Ave, Ste 101",Toronto,Ontario,M4V 2Z3,,2017-08-04,,,2023-11-04 16:35:57,'2023-11-04 16:35:57'),investment,investment,0,1,0,0,0,0,0,0,0
13818,SD Holdings Ltd,77 Cedar Ridge Rd,Gormley,Ontario,L0H 1G0,905-504-0099,2017-08-04,,,2023-11-04 16:35:57,'2023-11-04 16:35:57'),investment,investment,0,1,0,0,0,0,0,0,0
13821,Lawrence Glen Holdings Ltd,25 Buggey Lane,Ajax,Ontario,L1Z 1X4,905-686-3272,2017-08-01,,,2023-11-04 16:35:57,'2023-11-04 16:35:57'),investment,investment,0,1,0,0,0,0,0,0,0
13831,Canada Bahamas Holdings Ltd,174 Main St E,Milton,Ontario,L9T 1N8,,2017-07-20,,,2023-11-04 16:35:58,'2023-11-04 16:35:58'),investment,investment,0,1,0,0,0,0,0,0,0
13844,Golesco Holdings Ltd,"40 Wynford Dr, Ste 306",Toronto,Ontario,M3C 1J5,,2017-07-10,,,2023-11-04 16:35:58,'2023-11-04 16:35:58'),investment,investment,0,1,0,0,0,0,0,0,0
13854,MF Investments Ltd,"3650 Langstaff Rd, Unit 37",Woodbridge,Ontario,L4L 9A8,,2017-06-30,,,2023-11-04 16:35:58,'2023-11-04 16:35:58'),investment,investment,0,1,0,0,0,0,0,0,0
13862,Trinity Investments (Cambridge) Inc,,Richmond Hill,Ontario,L4B 3L7,905-882-2167,2017-06-30,,,2023-11-04 16:35:59,'2023-11-04 16:35:59'),investment,investment,0,1,0,0,0,0,0,0,0
13881,Yamas Holdings Inc,"623 4th St SE, Ste 301",Medicine Hat,Alberta,T1A 0L1,403-527-8545,2017-06-21,,,2023-11-04 16:35:59,'2023-11-04 16:35:59'),investment,investment,0,1,0,0,0,0,0,0,0
13893,BTS Investments Ltd,"30 College St W, Unit 501",Belleville,Ontario,K8P 0A9,613-475-5801,2017-06-15,,,2023-11-04 16:36:00,'2023-11-04 16:36:00'),investment,investment,0,1,0,0,0,0,0,0,0
13894,Darcarmatt Investments Inc,298 County Rd 3,Belleville,Ontario,K8N 4Z1,613-969-0556,2017-06-15,,,2023-11-04 16:36:00,'2023-11-04 16:36:00'),investment,investment,0,1,0,0,0,0,0,0,0
13896,Dalip Investments Inc,70 Lord Seaton Rd,North York,Ontario,M2P 1K5,,2017-06-15,,,2023-11-04 16:36:00,'2023-11-04 16:36:00'),investment,investment,0,1,0,0,0,0,0,0,0
13900,National Real Estate Holdings Inc,222 Crocus Dr,Toronto,Ontario,M1R 4T7,647-367-1557,2017-06-13,,,2023-11-04 16:36:00,'2023-11-04 16:36:00'),investment,investment,0,1,0,0,0,0,0,0,0
13908,OPG 132 Holdings Inc,"200 Bay St, Ste 900",Toronto,Ontario,M5J 2J2,416-865-8300,2017-06-01,,,2023-11-04 16:36:00,'2023-11-04 16:36:00'),investment,investment,0,1,0,0,0,0,0,0,0
13912,Maplerose Holdings (Canada) Inc,10 Arjay Cres,Toronto,Ontario,M2L 1C7,647-340-8765,2017-06-01,,,2023-11-04 16:36:00,'2023-11-04 16:36:00'),investment,investment,0,1,0,0,0,0,0,0,0
13916,HVM Holdings Inc,"405 Riverview Dr, Unit L02E",Chatham,Ontario,N7M 5J5,519-352-9629,2017-05-31,,,2023-11-04 16:36:00,'2023-11-04 16:36:00'),investment,investment,0,1,0,0,0,0,0,0,0
13917,Silvercreek Pkwy N Holdings Ltd,237 Grand Vellore Cres,Woodbridge,Ontario,L4H 0N9,,2017-05-31,,,2023-11-04 16:36:00,'2023-11-04 16:36:00'),investment,investment,0,1,0,0,0,0,0,0,0
13943,Watercress Court Holdings Ltd,"4576 Yonge St, Ste 700",Toronto,Ontario,M2N 6N4,416-222-3010,2018-08-30,,,2023-11-04 16:36:01,'2023-11-04 16:36:01'),investment,investment,0,1,0,0,0,0,0,0,0
13948,JP Investment Holdings Inc,6239 Lawrence Ave E,Toronto,Ontario,M1C 5G4,416-284-9923,2018-08-21,,,2023-11-04 16:36:02,'2023-11-04 16:36:02'),investment,investment,0,1,0,0,0,0,0,0,0
13957,Ferrari Holdings Ltd,3060 Bainbridge Ave,Burnaby,BC,V5A 2S8,613-420-3983,2018-08-14,,,2023-11-04 16:36:02,'2023-11-04 16:36:02'),investment,investment,0,1,0,0,0,0,0,0,0
13962,First Capital (216) Inc,"85 Hanna Ave, Ste 400",Toronto,Ontario,M6S 3S3,416-504-4114,2018-08-09,,,2023-11-04 16:36:02,'2023-11-04 16:36:02'),investment,investment,0,1,0,0,0,0,0,0,0
13974,CHC Student Housing Holdings Inc,"53 Yonge St, 5th Flr",Toronto,Ontario,M5E 1J3,416-504-9380,2018-07-31,,,2023-11-04 16:36:03,'2023-11-04 16:36:03'),investment,investment,0,1,0,0,0,0,0,0,0
13981,253 York Street Holdings Inc,"556 Laurier Ave W, Unit 2303",Ottawa,Ontario,K1R 7X2,,2018-07-30,,,2023-11-04 16:36:03,'2023-11-04 16:36:03'),investment,investment,0,1,0,0,0,0,0,0,0
13987,2104 Prospect Holdings Inc,227 Brookfield Ave,Burlington,Ontario,L7N 1T9,905-633-7332,2018-07-26,,,2023-11-04 16:36:03,'2023-11-04 16:36:03'),investment,investment,0,1,0,0,0,0,0,0,0
13999,Steward Holdings Inc,,Brantford,Ontario,N3R 2P4,,2018-07-10,,,2023-11-04 16:36:04,'2023-11-04 16:36:04'),investment,investment,0,1,0,0,0,0,0,0,0
14008,Salem Interfield Holdings Ltd,,Selwyn,Ontario,K9J 6X2,,2018-07-03,,,2023-11-04 16:36:04,'2023-11-04 16:36:04'),investment,investment,0,1,0,0,0,0,0,0,0
14009,Kylu Holding,,Zephyr,Ontario,L0E 1T0,905-473-1796,2018-07-03,,,2023-11-04 16:36:04,'2023-11-04 16:36:04'),investment,investment,0,1,0,0,0,0,0,0,0
14012,Chesben Holdings Inc,"38 Avenue Rd, Ste 600",Toronto,Ontario,M5R 2G2,416-920-9509,2018-06-29,,,2023-11-04 16:36:04,'2023-11-04 16:36:04'),investment,investment,0,1,0,0,0,0,0,0,0
14024,The Simple Investor Real Estate Group,7275 Rapistan Ct,Mississauga,Ontario,L5N 5Z4,905-812-2524,2018-06-29,,,2023-11-04 16:36:04,'2023-11-04 16:36:04'),investment,investment,0,1,0,0,0,0,0,0,0
